Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
17,31378046,31378547,chr17-31378046-31378547,Stable,Stable,Stable,27,Rsph1,-123027,,,,,,,,
4,43558505,43559006,chr4-43558505-43559006,Stable,Stable,Stable,27,Spag8,92329,,,,,,,,
13,20311535,20312217,chr13-20311535-20312217,Stable,Stable,Stable,27,Elmo1,-220939,,,,,,,,
8,122611725,122612226,chr8-122611725-122612226,Stable,Stable,Stable,27,Cbfa2t3,12915,,,,,,,,
4,144969011,144969512,chr4-144969011-144969512,Stable,Stable,Stable,27,Dhrs3,-76184,,,,,,,,
2,70337176,70338080,chr2-70337176-70338080,Stable,Closing,Stable,24,Gad1,214992,,,,,,,,
1,132287942,132288443,chr1-132287942-132288443,Stable,Stable,Stable,27,Klhdc8a,10183,,,Lemd1,-96511,,,,
19,5087937,5088631,chr19-5087937-5088631,Stable,Stable,Stable,27,Ccdc87,-248571,,,,,,,,
8,71709524,71710025,chr8-71709524-71710025,Stable,Stable,Stable,27,Plvap,-211759,,,,,,,,
19,44582600,44583101,chr19-44582600-44583101,Stable,Stable,Stable,27,Wnt8b,-89128,,,Scd4,-249508,,,,
4,138319455,138319956,chr4-138319455-138319956,Stable,Stable,Stable,27,Camk2n1,134358,,,Vwa5b1,245404,,,,
1,91216578,91217285,chr1-91216578-91217285,Stable,Stable,Stable,27,Per2,198697,,,,,,,,
18,36760068,36760569,chr18-36760068-36760569,Stable,Stable,Stable,27,Pcdha4,192079,,,,,,,,
9,77620467,77620968,chr9-77620467-77620968,Stable,Opening,Stable,21,Gclc,133567,,,,,,,,
8,94778762,94779495,chr8-94778762-94779495,Stable,Stable,Stable,27,Cx3cl1,-6753,,,,,,,,
14,70206187,70206688,chr14-70206187-70206688,Stable,Stable,Stable,27,9930012K11Rik,-51782,,,,,,,,
1,172217026,172217527,chr1-172217026-172217527,Stable,Stable,Stable,27,Kcnj10,123683,,,,,,,,
5,73163869,73164370,chr5-73163869-73164370,Stable,Stable,Stable,27,Ociad1,128414,,,,,,,,
16,90885648,90886149,chr16-90885648-90886149,Stable,Stable,Stable,27,Cfap298,39660,,,Synj1,49943,4932438H23Rik,167786,,
1,158554055,158554556,chr1-158554055-158554556,Stable,Stable,Stable,27,Pappa2,157171,,,,,,,,
10,58833746,58834247,chr10-58833746-58834247,Stable,Stable,Stable,27,Edar,-232957,,,,,,,,
10,87927016,87927626,chr10-87927016-87927626,Stable,Stable,Stable,27,Igf1,-68751,,,,,,,,
15,73360161,73360662,chr15-73360161-73360662,Stable,Stable,Stable,27,Slc45a4,216762,,,,,,,,
1,172311902,172312403,chr1-172311902-172312403,Stable,Stable,Stable,27,Kcnj10,28807,,,,,,,,
4,145125387,145126260,chr4-145125387-145126260,Stable,Stable,Stable,27,Dhrs3,-232560,,,,,,,,
19,45074829,45075730,chr19-45074829-45075730,Stable,Stable,Stable,27,Kazald1,0,,,,,,,,
4,133633319,133633820,chr4-133633319-133633820,Stable,Stable,Stable,27,Nudc,-100777,,,,,,,,
1,84254451,84254952,chr1-84254451-84254952,Stable,Stable,Stable,27,Dner,114887,,,,,,,,
1,127989953,127990671,chr1-127989953-127990671,Stable,Stable,Stable,27,Map3k19,-175162,,,,,,,,
6,49905401,49905902,chr6-49905401-49905902,Stable,Stable,Stable,27,Npy,-82691,,,Mpp6,204339,,,,
10,80159717,80160218,chr10-80159717-80160218,Stable,Opening,Stable,21,Apc2,135759,,,,,,,,
2,179391133,179391634,chr2-179391133-179391634,Stable,Stable,Stable,27,Cdh4,50797,,,,,,,,
4,115854917,115856052,chr4-115854917-115856052,Stable,Stable,Stable,27,Faah,111093,,,,,,,,
19,47902511,47903012,chr19-47902511-47903012,Stable,Stable,Stable,27,Cfap43,-165654,,,,,,,,
18,61609645,61610146,chr18-61609645-61610146,Stable,Stable,Stable,27,Afap1l1,120115,,,Ablim3,189246,,,,
4,83214761,83215262,chr4-83214761-83215262,Stable,Stable,Stable,27,Ttc39b,5038,,,,,,,,
15,73732026,73732527,chr15-73732026-73732527,Stable,Stable,Stable,27,Slc45a4,-154602,,,,,,,,
15,25642333,25642834,chr15-25642333-25642834,Stable,Stable,Stable,27,Retreg1,200346,,,,,,,,
6,5442527,5443028,chr6-5442527-5443028,Stable,Closing,Stable,24,Pon2,-178380,,,,,,,,
15,25680265,25680766,chr15-25680265-25680766,Stable,Stable,Stable,27,Retreg1,162414,,,,,,,,
4,114406479,114407178,chr4-114406479-114407178,Stable,Stable,Stable,27,Trabd2b,0,,,,,,,,
18,60952781,60953282,chr18-60952781-60953282,Stable,Stable,Stable,27,Rps14,-205683,,,,,,,,
2,58829913,58830561,chr2-58829913-58830561,Stable,Stable,Stable,27,Ccdc148,-8843,,,,,,,,
11,101119719,101120220,chr11-101119719-101120220,Stable,Stable,Stable,27,Hsd17b1,-41308,,,,,,,,
2,26380302,26380803,chr2-26380302-26380803,Stable,Stable,Stable,27,Ccdc187,-136833,,,,,,,,
5,144545575,144546076,chr5-144545575-144546076,Stable,Stable,Stable,27,Tmem130,189839,,,,,,,,
4,53327245,53327746,chr4-53327245-53327746,Stable,Stable,Stable,27,Slc44a1,112667,,,,,,,,
8,121717832,121718333,chr8-121717832-121718333,Stable,Opening,Stable,21,Slc7a5,162817,,,,,,,,
6,136860776,136861564,chr6-136860776-136861564,Stable,Opening,Stable,21,Mgp,10871,,,,,,,,
11,87591733,87592234,chr11-87591733-87592234,Stable,Stable,Stable,27,Lpo,214194,,,,,,,,
14,25768940,25769441,chr14-25768940-25769441,Stable,Stable,Stable,27,Tmem254a,153859,,,,,,,,
5,18369875,18370376,chr5-18369875-18370376,Stable,Stable,Stable,27,Gnai1,-104740,,,,,,,,
2,10273483,10273984,chr2-10273483-10273984,Stable,Stable,Stable,27,Itih5,-119912,,,,,,,,
1,43738067,43738763,chr1-43738067-43738763,Stable,Stable,Stable,27,Ecrg4,-7465,,,,,,,,
3,66215685,66216186,chr3-66215685-66216186,Stable,Closing,Stable,24,Ptx3,3724,,,,,,,,
13,24640301,24640802,chr13-24640301-24640802,Stable,Closing,Stable,24,D130043K22Rik,204333,,,,,,,,
7,90033421,90034118,chr7-90033421-90034118,Stable,Closing,Stable,24,Ccdc81,-167273,,,,,,,,
5,149678016,149678913,chr5-149678016-149678913,Stable,Stable,Stable,27,Hsph1,-63729,,,,,,,,
8,45709555,45710196,chr8-45709555-45710196,Stable,Stable,Stable,27,1700029J07Rik,243410,,,,,,,,
14,12200239,12200958,chr14-12200239-12200958,Stable,Opening,Stable,21,Cadps,171605,,,,,,,,
7,44854479,44854980,chr7-44854479-44854980,Stable,Stable,Stable,27,Atf5,-42223,,,,,,,,
12,40559105,40559606,chr12-40559105-40559606,Stable,Closing,Stable,24,Dock4,-113153,,,,,,,,
12,40584566,40585067,chr12-40584566-40585067,Stable,Closing,Stable,24,Dock4,-138614,,,,,,,,
5,129534442,129534943,chr5-129534442-129534943,Stable,Stable,Stable,27,Psph,230615,,,,,,,,
10,20152078,20152579,chr10-20152078-20152579,Stable,Stable,Stable,27,Pde7b,245425,,,,,,,,
2,66063189,66063690,chr2-66063189-66063690,Stable,Stable,Stable,27,Galnt3,19076,,,,,,,,
4,116708241,116708742,chr4-116708241-116708742,Stable,Stable,Stable,27,Prdx1,-22697,,,,,,,,
7,135537661,135538162,chr7-135537661-135538162,Stable,Stable,Stable,27,Ptpre,-180,,,,,,,,
19,10277276,10277777,chr19-10277276-10277777,Stable,Stable,Stable,27,Lrrc10b,177594,,,,,,,,
10,81244471,81244972,chr10-81244471-81244972,Stable,Stable,Stable,27,Atcay,-39963,,,,,,,,
2,158347752,158348253,chr2-158347752-158348253,Stable,Stable,Stable,27,Lbp,-41259,,,,,,,,
1,75219040,75219702,chr1-75219040-75219702,Stable,Stable,Stable,27,Resp18,52497,,,Asic4,230734,,,,
2,59007334,59007835,chr2-59007334-59007835,Stable,Stable,Stable,27,Ccdc148,-186264,,,,,,,,
14,33825683,33826565,chr14-33825683-33826565,Stable,Closing,Stable,24,Gdf10,97022,,,,,,,,
8,105827114,105827819,chr8-105827114-105827819,Stable,Opening,Stable,21,Lcat,111732,,,,,,,,
5,98387016,98387666,chr5-98387016-98387666,Stable,Stable,Stable,27,Cfap299,-57712,,,,,,,,
13,6469473,6469974,chr13-6469473-6469974,Stable,Stable,Stable,27,Pfkp,109794,,,,,,,,
10,108354803,108355304,chr10-108354803-108355304,Stable,Stable,Stable,27,Syt1,142346,,,,,,,,
15,94798212,94798713,chr15-94798212-94798713,Stable,Stable,Stable,27,Tmem117,-168980,,,,,,,,
8,23453990,23454491,chr8-23453990-23454491,Stable,Stable,Stable,27,Zmat4,181528,,,,,,,,
10,21188827,21189538,chr10-21188827-21189538,Stable,Stable,Stable,27,Ahi1,-236280,,,,,,,,
10,59285448,59285949,chr10-59285448-59285949,Stable,Stable,Stable,27,P4ha1,37347,,,Oit3,137009,,,,
14,17722786,17723454,chr14-17722786-17723454,Stable,Stable,Stable,27,Thrb,-62525,,,,,,,,
11,42903485,42903986,chr11-42903485-42903986,Stable,Closing,Stable,24,Atp10b,245891,,,,,,,,
3,121156110,121156611,chr3-121156110-121156611,Stable,Opening,Stable,21,Tmem56,45150,,,,,,,,
9,107547028,107547529,chr9-107547028-107547529,Stable,Stable,Stable,27,Cacna2d2,-147416,,,,,,,,
8,122273088,122273589,chr8-122273088-122273589,Stable,Stable,Stable,27,Zfp469,-14468,,,,,,,,
6,87981565,87982066,chr6-87981565-87982066,Stable,Stable,Stable,27,Copg1,-93751,,,,,,,,
2,148752177,148752678,chr2-148752177-148752678,Stable,Stable,Stable,27,Cst3,119044,,,,,,,,
7,45198339,45198840,chr7-45198339-45198840,Stable,Stable,Stable,27,Flt3l,-68551,,,,,,,,
10,81173047,81173548,chr10-81173047-81173548,Stable,Stable,Stable,27,Atcay,30960,,,,,,,,
9,58554983,58555744,chr9-58554983-58555744,Stable,Stable,Stable,27,Nptn,26496,,,,,,,,
7,100518911,100519412,chr7-100518911-100519412,Stable,Stable,Stable,27,Dnajb13,-17195,,,,,,,,
1,170705083,170705584,chr1-170705083-170705584,Stable,Stable,Stable,27,Dusp12,167914,,,,,,,,
2,26315089,26316046,chr2-26315089-26316046,Stable,Opening,Stable,21,Ccdc187,-71620,,,,,,,,
10,80249005,80249506,chr10-80249005-80249506,Stable,Opening,Stable,21,Apc2,46471,,,,,,,,
4,144893132,144893895,chr4-144893132-144893895,Stable,Stable,Stable,27,Dhrs3,-305,,,,,,,,
4,57171733,57172234,chr4-57171733-57172234,Stable,Stable,Stable,27,Frrs1l,-214560,,,,,,,,
3,8685109,8685610,chr3-8685109-8685610,Stable,Stable,Stable,27,Stmn2,-175749,,,,,,,,
11,75630624,75631125,chr11-75630624-75631125,Stable,Stable,Stable,27,Pitpna,-42527,,,,,,,,
8,122567555,122568056,chr8-122567555-122568056,Stable,Stable,Stable,27,Cbfa2t3,57085,,,,,,,,
6,121560346,121561489,chr6-121560346-121561489,Stable,Stable,Stable,27,Iqsec3,-187413,,,,,,,,
7,74172622,74173123,chr7-74172622-74173123,Stable,Closing,Stable,24,Slco3a1,102296,,,,,,,,
1,134028262,134028763,chr1-134028262-134028763,Stable,Closing,Stable,24,Fmod,8491,,,Prelp,-117958,,,,
7,16930914,16931415,chr7-16930914-16931415,Stable,Opening,Stable,21,Gm42372,51671,,,,,,,,
8,71595852,71596353,chr8-71595852-71596353,Stable,Stable,Stable,27,Plvap,-98087,,,,,,,,
1,152681621,152682122,chr1-152681621-152682122,Stable,Stable,Stable,27,Rgl1,-164861,,,,,,,,
7,128724734,128725235,chr7-128724734-128725235,Stable,Stable,Stable,27,Inpp5f,-113406,,,,,,,,
11,102189352,102190268,chr11-102189352-102190268,Stable,Stable,Stable,27,Mpp3,-189700,,,,,,,,
11,100939373,100939874,chr11-100939373-100939874,Stable,Stable,Stable,27,Hsd17b1,138537,,,,,,,,
7,44869694,44870195,chr7-44869694-44870195,Stable,Stable,Stable,27,Atf5,-57438,,,,,,,,
6,108152517,108153189,chr6-108152517-108153189,Stable,Stable,Stable,27,Itpr1,59907,,,,,,,,
2,26329352,26330249,chr2-26329352-26330249,Stable,Stable,Stable,27,Ccdc187,-85883,,,,,,,,
11,115814316,115815114,chr11-115814316-115815114,Stable,Stable,Stable,27,Smim5,84852,,,,,,,,
4,65366956,65367779,chr4-65366956-65367779,Stable,Stable,Stable,27,Pappa,-242782,,,,,,,,
1,22421810,22422538,chr1-22421810-22422538,Stable,Closing,Stable,24,Rims1,-135559,,,,,,,,
7,126535903,126536404,chr7-126535903-126536404,Stable,Stable,Stable,27,Apobr,48538,,,Sult1a1,136461,,,,
11,107124307,107124808,chr11-107124307-107124808,Stable,Stable,Stable,27,1810010H24Rik,-98626,,,,,,,,
18,61647168,61648055,chr18-61647168-61648055,Stable,Stable,Stable,27,Afap1l1,82206,,,Ablim3,151337,,,,
1,131963157,131963658,chr1-131963157-131963658,Stable,Stable,Stable,27,Rab29,-95933,,,Lemd1,227773,,,,
13,74166935,74167918,chr13-74166935-74167918,Stable,Stable,Stable,27,Tppp,-157528,,,,,,,,
6,17114588,17115089,chr6-17114588-17115089,Stable,Stable,Stable,27,Cav2,166096,,,,,,,,
5,8660028,8660529,chr5-8660028-8660529,Stable,Stable,Stable,27,Rundc3b,-169694,,,,,,,,
11,54107118,54107619,chr11-54107118-54107619,Stable,Stable,Stable,27,Slc22a4,-123995,,,Slc22a5,-242576,,,,
2,18960416,18961072,chr2-18960416-18961072,Stable,Closing,Stable,24,Armc3,238230,,,,,,,,
17,44256505,44257006,chr17-44256505-44257006,Stable,Opening,Stable,21,Clic5,-67921,,,,,,,,
13,42300715,42301216,chr13-42300715-42301216,Stable,Stable,Stable,27,Edn1,260,,,,,,,,
5,73272521,73273022,chr5-73272521-73273022,Stable,Stable,Stable,27,Ociad1,19762,,,,,,,,
11,23257243,23257744,chr11-23257243-23257744,Stable,Stable,Stable,27,Fam161a,-249712,,,,,,,,
6,108408062,108408563,chr6-108408062-108408563,Stable,Stable,Stable,27,Itpr1,-194966,,,,,,,,
2,73274088,73274841,chr2-73274088-73274841,Stable,Stable,Stable,27,Gpr155,66665,,,,,,,,
1,164973717,164974218,chr1-164973717-164974218,Stable,Opening,Stable,21,Dpt,-177073,,,,,,,,
4,114410357,114410858,chr4-114410357-114410858,Stable,Stable,Stable,27,Trabd2b,-3633,,,,,,,,
1,131347009,131347510,chr1-131347009-131347510,Stable,Stable,Stable,27,Dyrk3,-219554,,,,,,,,
16,45608458,45608959,chr16-45608458-45608959,Stable,Stable,Stable,27,Tagln3,102271,,,Cd200,-226323,,,,
14,25842068,25842569,chr14-25842068-25842569,Stable,Stable,Stable,27,Tmem254a,80731,,,Tmem254c,221350,,,,
10,62791491,62791992,chr10-62791491-62791992,Stable,Opening,Stable,21,Stox1,-132448,,,,,,,,
7,135596970,135597471,chr7-135596970-135597471,Stable,Closing,Stable,24,Ptpre,-59489,,,,,,,,
5,104209859,104210602,chr5-104209859-104210602,Stable,Stable,Stable,27,Dmp1,-7246,,,Spp1,224516,,,,
7,4739716,4740217,chr7-4739716-4740217,Stable,Stable,Stable,27,Syt5,-199951,,,,,,,,
14,19706522,19707023,chr14-19706522-19707023,Stable,Stable,Stable,27,Nid2,44242,,,,,,,,
4,83438769,83439270,chr4-83438769-83439270,Stable,Stable,Stable,27,Ttc39b,-218469,,,,,,,,
1,131850650,131851151,chr1-131850650-131851151,Stable,Stable,Stable,27,Rab29,16073,,,,,,,,
19,4992805,4993306,chr19-4992805-4993306,Stable,Stable,Stable,27,Ccdc87,-153439,,,,,,,,
12,102498620,102499121,chr12-102498620-102499121,Stable,Stable,Stable,27,Chga,55848,,,,,,,,
6,87980834,87981335,chr6-87980834-87981335,Stable,Opening,Stable,21,Copg1,-93020,,,,,,,,
5,24273735,24274236,chr5-24273735-24274236,Stable,Stable,Stable,27,Abcb8,119427,,,,,,,,
2,19428979,19429565,chr2-19428979-19429565,Stable,Stable,Stable,27,Armc3,-229677,,,,,,,,
13,110024315,110024816,chr13-110024315-110024816,Stable,Stable,Stable,27,Rab3c,29371,,,,,,,,
11,74747936,74748437,chr11-74747936-74748437,Stable,Stable,Stable,27,Ccdc92b,-128331,,,,,,,,
2,11455046,11455547,chr2-11455046-11455547,Stable,Closing,Stable,24,Pfkfb3,15886,,,Il15ra,249743,,,,
4,34077055,34077556,chr4-34077055-34077556,Stable,Stable,Stable,27,Cnr1,-152462,,,,,,,,
7,38131191,38131692,chr7-38131191-38131692,Stable,Stable,Stable,27,1600014C10Rik,51525,,,,,,,,
16,91043675,91044176,chr16-91043675-91044176,Stable,Stable,Stable,27,4932438H23Rik,9759,,,Synj1,-107583,Cfap298,-117866,,
16,4285346,4285847,chr16-4285346-4285847,Stable,Stable,Stable,27,Srl,194369,,,,,,,,
2,148564690,148565191,chr2-148564690-148565191,Stable,Stable,Stable,27,Cd93,-128050,,,,,,,,
9,109832415,109832916,chr9-109832415-109832916,Stable,Stable,Stable,27,Map4,98544,,,,,,,,
7,45643508,45644009,chr7-45643508-45644009,Stable,Stable,Stable,27,Fgf21,-29622,,,Dbp,61079,,,,
2,155729175,155729676,chr2-155729175-155729676,Stable,Stable,Stable,27,Mmp24,45666,,,,,,,,
6,119521993,119522494,chr6-119521993-119522494,Stable,Stable,Stable,27,Adipor2,-168843,,,Lrtm2,-206860,,,,
2,118540736,118541237,chr2-118540736-118541237,Stable,Stable,Stable,27,Pak6,122066,,,Disp2,238482,,,,
10,62886913,62887414,chr10-62886913-62887414,Stable,Stable,Stable,27,Stox1,-227870,,,,,,,,
2,120478669,120479170,chr2-120478669-120479170,Stable,Stable,Stable,27,Capn3,-22650,,,,,,,,
6,129237960,129238461,chr6-129237960-129238461,Stable,Stable,Stable,27,BC064078,-245008,,,,,,,,
2,85088932,85089433,chr2-85088932-85089433,Stable,Stable,Stable,27,Lrrc55,72901,,,,,,,,
6,145023043,145023544,chr6-145023043-145023544,Stable,Stable,Stable,27,Bcat1,-29208,,,,,,,,
2,148397264,148397938,chr2-148397264-148397938,Stable,Stable,Stable,27,Cd93,38702,,,,,,,,
15,37459008,37459509,chr15-37459008-37459509,Stable,Stable,Stable,27,Ncald,-92833,,,,,,,,
15,103365507,103366008,chr15-103365507-103366008,Stable,Stable,Stable,27,Glycam1,196751,,,,,,,,
19,59169827,59170328,chr19-59169827-59170328,Stable,Stable,Stable,27,Shtn1,-196471,,,,,,,,
19,10272704,10273205,chr19-10272704-10273205,Stable,Stable,Stable,27,Lrrc10b,182166,,,,,,,,
1,171065707,171066208,chr1-171065707-171066208,Stable,Stable,Stable,27,Cfap126,47710,,,Pcp4l1,107054,Dusp12,-192209,,
6,66399166,66399667,chr6-66399166-66399667,Stable,Opening,Stable,21,Gm31520,-135011,,,,,,,,
2,110314360,110314861,chr2-110314360-110314861,Stable,Stable,Stable,27,Fibin,46056,,,Bbox1,-51663,,,,
16,91270260,91270761,chr16-91270260-91270761,Stable,Stable,Stable,27,4932438H23Rik,-216325,,,,,,,,
10,77333023,77333736,chr10-77333023-77333736,Stable,Stable,Stable,27,Pttg1ip,247984,,,,,,,,
11,102026597,102027098,chr11-102026597-102027098,Stable,Stable,Stable,27,Mpp3,-26945,,,,,,,,
8,41135603,41136104,chr8-41135603-41136104,Stable,Stable,Stable,27,Fgl1,55330,,,Mtus1,-144689,,,,
17,45596907,45597408,chr17-45596907-45597408,Stable,Stable,Stable,27,Slc29a1,-11707,,,,,,,,
13,54446864,54447365,chr13-54446864-54447365,Stable,Stable,Stable,27,4833439L19Rik,103853,,,,,,,,
19,45076710,45077211,chr19-45076710-45077211,Stable,Stable,Stable,27,Kazald1,-1469,,,,,,,,
5,92117758,92118259,chr5-92117758-92118259,Stable,Opening,Stable,21,Naaa,139400,,,,,,,,
5,44151304,44151928,chr5-44151304-44151928,Stable,Opening,Stable,21,Prom1,-157684,,,,,,,,
19,38124850,38125351,chr19-38124850-38125351,Stable,Stable,Stable,27,Lgi1,139185,,,,,,,,
6,77101032,77101533,chr6-77101032-77101533,Stable,Stable,Stable,27,Lrrtm1,141156,,,,,,,,
11,105911521,105912022,chr11-105911521-105912022,Stable,Stable,Stable,27,Cyb561,21680,,,,,,,,
3,123515547,123516176,chr3-123515547-123516176,Stable,Stable,Stable,27,Prss12,-68634,,,,,,,,
12,58214211,58214712,chr12-58214211-58214712,Stable,Stable,Stable,27,Clec14a,50008,,,,,,,,
3,40686748,40687249,chr3-40686748-40687249,Stable,Stable,Stable,27,Hspa4l,57246,,,,,,,,
12,40175104,40175605,chr12-40175104-40175605,Stable,Stable,Stable,27,Ifrd1,25962,,,,,,,,
9,65579694,65580525,chr9-65579694-65580525,Stable,Stable,Stable,27,Trip4,248405,,,,,,,,
18,25540399,25540900,chr18-25540399-25540900,Stable,Stable,Stable,27,Celf4,-62767,,,,,,,,
5,150276508,150277009,chr5-150276508-150277009,Stable,Stable,Stable,27,Fry,-157863,,,,,,,,
16,90727311,90727812,chr16-90727311-90727812,Stable,Stable,Stable,27,Cfap298,197997,,,Synj1,208280,,,,
19,23058431,23058932,chr19-23058431-23058932,Stable,Stable,Stable,27,Klf9,82294,,,,,,,,
3,7612812,7613313,chr3-7612812-7613313,Stable,Stable,Stable,27,Pkia,-246143,,,,,,,,
1,52280191,52280692,chr1-52280191-52280692,Stable,Opening,Stable,21,Gls,-116743,,,,,,,,
2,179687328,179687829,chr2-179687328-179687829,Stable,Closing,Stable,24,Cdh4,-244897,,,,,,,,
17,45834513,45835014,chr17-45834513-45835014,Stable,Stable,Stable,27,Slc29a1,-249313,,,,,,,,
2,13583647,13584148,chr2-13583647-13584148,Stable,Stable,Stable,27,St8sia6,66873,,,,,,,,
5,74388088,74389290,chr5-74388088-74389290,Stable,Stable,Stable,27,Lnx1,203157,,,,,,,,
19,34334255,34334873,chr19-34334255-34334873,Stable,Stable,Stable,27,Stambpl1,-142026,,,,,,,,
4,133298916,133299417,chr4-133298916-133299417,Stable,Stable,Stable,27,Nudc,233125,,,,,,,,
11,53495376,53496100,chr11-53495376-53496100,Stable,Stable,Stable,27,8-Sep,23157,,,,,,,,
6,91877934,91878435,chr6-91877934-91878435,Stable,Stable,Stable,27,Slc6a6,-193881,,,,,,,,
1,171189083,171189848,chr1-171189083-171189848,Stable,Stable,Stable,27,Pcp4l1,-15821,,,Cfap126,-75165,,,,
17,35379331,35379832,chr17-35379331-35379832,Stable,Stable,Stable,27,H2-D1,-116601,,,Atp6v1g2,-145671,,,,
4,119422081,119423028,chr4-119422081-119423028,Stable,Stable,Stable,27,Ccdc30,-99615,,,,,,,,
18,12320728,12321229,chr18-12320728-12321229,Stable,Stable,Stable,27,Ankrd29,-68366,,,,,,,,
2,58992613,58993114,chr2-58992613-58993114,Stable,Stable,Stable,27,Ccdc148,-171543,,,,,,,,
13,24945507,24946008,chr13-24945507-24946008,Stable,Stable,Stable,27,Mrs2,41475,,,D130043K22Rik,-100372,,,,
11,22873332,22873833,chr11-22873332-22873833,Stable,Stable,Stable,27,Fam161a,133698,,,,,,,,
12,84912537,84913038,chr12-84912537-84913038,Stable,Stable,Stable,27,Ltbp2,-129325,,,,,,,,
5,149440084,149440585,chr5-149440084-149440585,Stable,Stable,Stable,27,Hsph1,173702,,,,,,,,
6,66261874,66262375,chr6-66261874-66262375,Stable,Stable,Stable,27,Gm31520,1780,,,,,,,,
3,96600733,96601234,chr3-96600733-96601234,Stable,Stable,Stable,27,Itga10,44350,,,,,,,,
11,66312709,66313210,chr11-66312709-66313210,Stable,Stable,Stable,27,Shisa6,-100984,,,,,,,,
14,47086708,47087209,chr14-47086708-47087209,Stable,Stable,Stable,27,Gch1,66686,,,,,,,,
17,49472600,49473101,chr17-49472600-49473101,Stable,Closing,Stable,24,Daam2,-16578,,,,,,,,
9,56502166,56502667,chr9-56502166-56502667,Stable,Closing,Stable,24,Lingo1,115808,,,,,,,,
3,27205146,27205830,chr3-27205146-27205830,Stable,Stable,Stable,27,Nceh1,-22181,,,,,,,,
13,36735737,36736238,chr13-36735737-36736238,Stable,Stable,Stable,27,Nrn1,-10376,,,,,,,,
16,42782222,42782723,chr16-42782222-42782723,Stable,Stable,Stable,27,Zbtb20,93158,,,,,,,,
3,95356121,95357463,chr3-95356121-95357463,Stable,Stable,Stable,27,Mllt11,-136986,,,,,,,,
1,180365257,180365758,chr1-180365257-180365758,Stable,Stable,Stable,27,Stum,66629,,,,,,,,
12,101718190,101718691,chr12-101718190-101718691,Stable,Stable,Stable,27,Fbln5,27874,,,,,,,,
9,65142080,65142581,chr9-65142080-65142581,Stable,Stable,Stable,27,Hacd3,-155097,,,,,,,,
6,113656780,113657281,chr6-113656780-113657281,Stable,Stable,Stable,27,Atp2b2,86550,,,,,,,,
5,98553114,98553615,chr5-98553114-98553615,Stable,Stable,Stable,27,Cfap299,-223810,,,,,,,,
6,91473386,91473887,chr6-91473386-91473887,Stable,Stable,Stable,27,Slc6a6,210166,,,,,,,,
8,41240586,41241087,chr8-41240586-41241087,Stable,Stable,Stable,27,Fgl1,-49152,,,Mtus1,-249672,,,,
7,126396591,126397092,chr7-126396591-126397092,Stable,Stable,Stable,27,Apobr,187850,,,,,,,,
4,97968860,97969361,chr4-97968860-97969361,Stable,Stable,Stable,27,Gm12691,176704,,,,,,,,
15,60630786,60631462,chr15-60630786-60631462,Stable,Closing,Stable,24,Lratd2,187532,,,,,,,,
8,122639604,122640105,chr8-122639604-122640105,Stable,Stable,Stable,27,Cbfa2t3,-14463,,,,,,,,
