Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,,,,,,,,,,,,,,,,,
14,63255823,63256324,chr14-63255823-63256324,Stable,Stable,Stable,27,Fam167a,180070,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4212544,4213375,chr16-4212544-4213375,Stable,Stable,Stable,27,Adcy9,74154,,,,,,,,,,,,,,,,,,,,,,,,,,
7,122404519,122405020,chr7-122404519-122405020,Stable,Stable,Stable,27,Prkcb,-115768,,,,,,,,,,,,,,,,,,,,,,,,,,
18,71211571,71212072,chr18-71211571-71212072,Stable,Stable,Stable,27,Dcc,41562,,,,,,,,,,,,,,,,,,,,,,,,,,
19,55137767,55138268,chr19-55137767-55138268,Stable,Stable,Stable,27,Gpam,-70499,,,,,,,,,,,,,,,,,,,,,,,,,,
11,119389869,119390482,chr11-119389869-119390482,Stable,Stable,Stable,27,Ccdc40,-161297,,,,,,,,,,,,,,,,,,,,,,,,,,
11,97311209,97311710,chr11-97311209-97311710,Stable,Stable,Stable,27,Gpr179,20399,,,Srcin1,197630,,,,,,,,,,,,,,,,,,,,,,
8,72434886,72435387,chr8-72434886-72435387,Stable,Stable,Stable,27,Nwd1,211324,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49738986,49739487,chr2-49738986-49739487,Stable,Stable,Stable,27,Lypd6b,48201,,,Kif5c,-119688,,,,,,,,,,,,,,,,,,,,,,
11,101963809,101964310,chr11-101963809-101964310,Stable,Stable,Stable,27,Hdac5,230122,,,,,,,,,,,,,,,,,,,,,,,,,,
5,107359319,107360625,chr5-107359319-107360625,Stable,Stable,Stable,27,Btbd8,77372,,,,,,,,,,,,,,,,,,,,,,,,,,
11,54100506,54101345,chr11-54100506-54101345,Stable,Stable,Stable,27,Acsl6,202453,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32693824,32694495,chr2-32693824-32694495,Stable,Opening,Stable,21,Cfap157,82886,,,,,,,,,,,,,,,,,,,,,,,,,,
9,37814651,37815152,chr9-37814651-37815152,Stable,Opening,Stable,21,Spa17,-211361,,,,,,,,,,,,,,,,,,,,,,,,,,
2,157559831,157560332,chr2-157559831-157560332,Stable,Stable,Stable,27,Nnat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15110641,15111142,chr9-15110641-15111142,Stable,Stable,Stable,27,Panx1,-108513,,,,,,,,,,,,,,,,,,,,,,,,,,
10,97409161,97409759,chr10-97409161-97409759,Stable,Stable,Stable,27,Dcn,69850,,,,,,,,,,,,,,,,,,,,,,,,,,
19,38488028,38488529,chr19-38488028-38488529,Stable,Stable,Stable,27,Plce1,-6919,,,,,,,,,,,,,,,,,,,,,,,,,,
14,32819190,32819691,chr14-32819190-32819691,Stable,Stable,Stable,27,Lrrc18,171691,,,,,,,,,,,,,,,,,,,,,,,,,,
6,39872936,39873437,chr6-39872936-39873437,Stable,Stable,Stable,27,Tmem178b,-1475,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15493949,15494450,chr9-15493949-15494450,Stable,Stable,Stable,27,Deup1,65414,,,,,,,,,,,,,,,,,,,,,,,,,,
14,64802019,64802688,chr14-64802019-64802688,Stable,Stable,Stable,27,Kif13b,-154754,,,,,,,,,,,,,,,,,,,,,,,,,,
3,75956721,75957222,chr3-75956721-75957222,Stable,Stable,Stable,27,Fstl5,117048,,,,,,,,,,,,,,,,,,,,,,,,,,
2,37768887,37769388,chr2-37768887-37769388,Stable,Stable,Stable,27,Crb2,6861,,,,,,,,,,,,,,,,,,,,,,,,,,
8,57321077,57321770,chr8-57321077-57321770,Stable,Stable,Stable,27,Scrg1,134153,,,,,,,,,,,,,,,,,,,,,,,,,,
2,129148796,129149297,chr2-129148796-129149297,Stable,Stable,Stable,27,Zc3h6,-181394,,,,,,,,,,,,,,,,,,,,,,,,,,
2,69531638,69532139,chr2-69531638-69532139,Stable,Stable,Stable,27,Ccdc173,225894,,,,,,,,,,,,,,,,,,,,,,,,,,
12,81150858,81151359,chr12-81150858-81151359,Stable,Closing,Stable,24,Slc8a3,46556,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74661619,74662120,chr1-74661619-74662120,Stable,Opening,Stable,21,Stk36,-60174,,,,,,,,,,,,,,,,,,,,,,,,,,
17,34031447,34031948,chr17-34031447-34031948,Stable,Opening,Stable,21,Col11a2,7489,,,,,,,,,,,,,,,,,,,,,,,,,,
4,130972374,130972875,chr4-130972374-130972875,Stable,Opening,Stable,21,Sdc3,-179837,,,,,,,,,,,,,,,,,,,,,,,,,,
5,52332159,52332718,chr5-52332159-52332718,Stable,Opening,Stable,21,Lgi2,200799,,,,,,,,,,,,,,,,,,,,,,,,,,
8,71701001,71701502,chr8-71701001-71701502,Stable,Stable,Stable,27,Gm5373,123139,,,Zfp882,207106,Ccnb2-ps,215054,,,,,,,,,,,,,,,,,,,,
11,116198454,116199271,chr11-116198454-116199271,Stable,Stable,Stable,27,Foxj1,131433,,,,,,,,,,,,,,,,,,,,,,,,,,
5,36397763,36398264,chr5-36397763-36398264,Stable,Stable,Stable,27,Ccdc96,86324,,,,,,,,,,,,,,,,,,,,,,,,,,
5,118373630,118374131,chr5-118373630-118374131,Stable,Stable,Stable,27,Hrk,-208982,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45180254,45180755,chr15-45180254-45180755,Stable,Stable,Stable,27,Kcnv1,-73970,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9772825,9773326,chr1-9772825-9773326,Stable,Stable,Stable,27,Vxn,-171626,,,,,,,,,,,,,,,,,,,,,,,,,,
13,33965479,33965980,chr13-33965479-33965980,Stable,Stable,Stable,27,Bphl,71617,,,,,,,,,,,,,,,,,,,,,,,,,,
7,83763567,83764068,chr7-83763567-83764068,Stable,Stable,Stable,27,Cfap161,10033,,,,,,,,,,,,,,,,,,,,,,,,,,
17,49489220,49489721,chr17-49489220-49489721,Stable,Stable,Stable,27,Kif6,125415,,,,,,,,,,,,,,,,,,,,,,,,,,
4,125461115,125461616,chr4-125461115-125461616,Stable,Stable,Stable,27,Grik3,29084,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21961493,21961994,chr9-21961493-21961994,Stable,Stable,Stable,27,Elavl3,53011,,,,,,,,,,,,,,,,,,,,,,,,,,
9,105053140,105053641,chr9-105053140-105053641,Stable,Stable,Stable,27,Nek11,108515,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27542561,27543062,chr7-27542561-27543062,Stable,Stable,Stable,27,Zfp607b,146278,,,Zfp60,188327,,,,,,,,,,,,,,,,,,,,,,
11,24061752,24062253,chr11-24061752-24062253,Stable,Stable,Stable,27,Bcl11a,15803,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4712202,4712703,chr19-4712202-4712703,Stable,Opening,Stable,21,Bbs1,174175,,,,,,,,,,,,,,,,,,,,,,,,,,
18,64953930,64954431,chr18-64953930-64954431,Stable,Stable,Stable,27,Nedd4l,-66225,,,,,,,,,,,,,,,,,,,,,,,,,,
15,92320831,92321332,chr15-92320831-92321332,Stable,Stable,Stable,27,Pdzrn4,75549,,,,,,,,,,,,,,,,,,,,,,,,,,
11,31833633,31834134,chr11-31833633-31834134,Stable,Stable,Stable,27,Nsg2,166329,,,,,,,,,,,,,,,,,,,,,,,,,,
1,72123534,72124035,chr1-72123534-72124035,Stable,Stable,Stable,27,Tmem169,160334,,,,,,,,,,,,,,,,,,,,,,,,,,
11,120086656,120087157,chr11-120086656-120087157,Stable,Stable,Stable,27,Aatk,-79343,,,,,,,,,,,,,,,,,,,,,,,,,,
7,45124196,45124697,chr7-45124196-45124697,Stable,Stable,Stable,27,Ppfia3,214425,,,,,,,,,,,,,,,,,,,,,,,,,,
5,142629218,142629719,chr5-142629218-142629719,Stable,Stable,Stable,27,Mmd2,-66860,,,,,,,,,,,,,,,,,,,,,,,,,,
2,146290837,146291338,chr2-146290837-146291338,Stable,Stable,Stable,27,Insm1,-68916,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39392260,39392761,chr1-39392260-39392761,Stable,Stable,Stable,27,Creg2,225645,,,,,,,,,,,,,,,,,,,,,,,,,,
15,82047289,82047790,chr15-82047289-82047790,Stable,Stable,Stable,27,3-Sep,221012,,,,,,,,,,,,,,,,,,,,,,,,,,
13,73733000,73733501,chr13-73733000-73733501,Stable,Stable,Stable,27,Nkd2,85033,,,,,,,,,,,,,,,,,,,,,,,,,,
6,65672553,65673054,chr6-65672553-65673054,Stable,Stable,Stable,27,Ndnf,-963,,,,,,,,,,,,,,,,,,,,,,,,,,
10,126957352,126957970,chr10-126957352-126957970,Stable,Stable,Stable,27,9-Mar,97041,,,Agap2,117314,,,,,,,,,,,,,,,,,,,,,,
14,64796858,64797527,chr14-64796858-64797527,Stable,Stable,Stable,27,Kif13b,-149593,,,,,,,,,,,,,,,,,,,,,,,,,,
1,24511473,24511974,chr1-24511473-24511974,Stable,Closing,Stable,24,Lmbrd1,166656,,,,,,,,,,,,,,,,,,,,,,,,,,
15,35020750,35021467,chr15-35020750-35021467,Stable,Closing,Stable,24,Kcns2,-183395,,,,,,,,,,,,,,,,,,,,,,,,,,
5,15832303,15832804,chr5-15832303-15832804,Stable,Closing,Stable,24,Cacna2d1,101887,,,,,,,,,,,,,,,,,,,,,,,,,,
16,38985322,38985823,chr16-38985322-38985823,Stable,Opening,Stable,21,Igsf11,-92651,,,,,,,,,,,,,,,,,,,,,,,,,,
16,55950868,55951369,chr16-55950868-55951369,Stable,Opening,Stable,21,Cep97,-50980,,,,,,,,,,,,,,,,,,,,,,,,,,
1,85928213,85928714,chr1-85928213-85928714,Stable,Opening,Stable,21,4933407L21Rik,0,,,2810459M11Rik,117149,Armc9,226066,,,,,,,,,,,,,,,,,,,,
3,55423900,55424401,chr3-55423900-55424401,Stable,Stable,Stable,27,Dclk1,-181536,,,Nbea,200794,,,,,,,,,,,,,,,,,,,,,,
5,122320054,122320555,chr5-122320054-122320555,Stable,Stable,Stable,27,Ift81,229649,,,,,,,,,,,,,,,,,,,,,,,,,,
4,62606441,62606942,chr4-62606441-62606942,Stable,Stable,Stable,27,Wdr31,-157788,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3251393,3251894,chr15-3251393-3251894,Stable,Stable,Stable,27,Selenop,16653,,,,,,,,,,,,,,,,,,,,,,,,,,
9,63091225,63091856,chr9-63091225-63091856,Stable,Stable,Stable,27,Calml4,-233145,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4874132,4874633,chr12-4874132-4874633,Stable,Stable,Stable,27,Pfn4,-105110,,,,,,,,,,,,,,,,,,,,,,,,,,
12,101912806,101913307,chr12-101912806-101913307,Stable,Stable,Stable,27,Slc24a4,215426,,,,,,,,,,,,,,,,,,,,,,,,,,
1,39568005,39568506,chr1-39568005-39568506,Stable,Stable,Stable,27,Creg2,49900,,,,,,,,,,,,,,,,,,,,,,,,,,
7,100309157,100309819,chr7-100309157-100309819,Stable,Stable,Stable,27,Pgm2l1,-81763,,,Dnajb13,191897,,,,,,,,,,,,,,,,,,,,,,
13,112834994,112835495,chr13-112834994-112835495,Stable,Stable,Stable,27,Ccno,152307,,,Slc38a9,-174243,,,,,,,,,,,,,,,,,,,,,,
7,100488600,100489101,chr7-100488600-100489101,Stable,Stable,Stable,27,Dnajb13,12615,,,Plekhb1,153791,,,,,,,,,,,,,,,,,,,,,,
5,124509794,124510295,chr5-124509794-124510295,Stable,Closing,Stable,24,Tctn2,88454,,,,,,,,,,,,,,,,,,,,,,,,,,
1,83101078,83102290,chr1-83101078-83102290,Stable,Closing,Stable,24,Daw1,57462,,,,,,,,,,,,,,,,,,,,,,,,,,
5,103938612,103939343,chr5-103938612-103939343,Stable,Opening,Stable,21,Klhl8,-76639,,,Sparcl1,139768,,,,,,,,,,,,,,,,,,,,,,
15,98662569,98663070,chr15-98662569-98663070,Stable,Stable,Stable,27,Ccdc65,45137,,,,,,,,,,,,,,,,,,,,,,,,,,
11,113647974,113648609,chr11-113647974-113648609,Stable,Stable,Stable,27,Sstr2,-28632,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3305552,3306053,chr2-3305552-3306053,Stable,Stable,Stable,27,Meig1,102990,,,,,,,,,,,,,,,,,,,,,,,,,,
15,100227356,100228218,chr15-100227356-100228218,Stable,Stable,Stable,27,Mettl7a1,75922,,,,,,,,,,,,,,,,,,,,,,,,,,
9,107568731,107569495,chr9-107568731-107569495,Stable,Stable,Stable,27,Zmynd10,-21433,,,,,,,,,,,,,,,,,,,,,,,,,,
11,114795290,114795791,chr11-114795290-114795791,Stable,Stable,Stable,27,Dnaic2,-67882,,,,,,,,,,,,,,,,,,,,,,,,,,
7,126776638,126777139,chr7-126776638-126777139,Stable,Stable,Stable,27,Sez6l2,173424,,,,,,,,,,,,,,,,,,,,,,,,,,
10,92556446,92557264,chr10-92556446-92557264,Stable,Stable,Stable,27,Cfap54,218355,,,,,,,,,,,,,,,,,,,,,,,,,,
11,119952390,119952891,chr11-119952390-119952891,Stable,Stable,Stable,27,Aatk,54422,,,,,,,,,,,,,,,,,,,,,,,,,,
13,33964308,33965164,chr13-33964308-33965164,Stable,Stable,Stable,27,Bphl,72433,,,,,,,,,,,,,,,,,,,,,,,,,,
16,42306084,42306585,chr16-42306084-42306585,Stable,Closing,Stable,24,Gap43,-57642,,,,,,,,,,,,,,,,,,,,,,,,,,
1,132007438,132007939,chr1-132007438-132007939,Stable,Opening,Stable,21,Slc41a1,-179945,,,Gm29695,183518,,,,,,,,,,,,,,,,,,,,,,
10,128232222,128232931,chr10-128232222-128232931,Stable,Opening,Stable,21,Stat2,37628,,,,,,,,,,,,,,,,,,,,,,,,,,
13,112674018,112674613,chr13-112674018-112674613,Stable,Opening,Stable,21,Slc38a9,-13267,,,,,,,,,,,,,,,,,,,,,,,,,,
7,109185302,109185803,chr7-109185302-109185803,Stable,Opening,Stable,21,Lmo1,-46730,,,Stk33,93420,,,,,,,,,,,,,,,,,,,,,,
12,98674644,98675145,chr12-98674644-98675145,Stable,Stable,Stable,27,Spata7,-46487,,,Eml5,111660,,,,,,,,,,,,,,,,,,,,,,
1,74391952,74392453,chr1-74391952-74392453,Stable,Stable,Stable,27,Catip,-29844,,,Stk36,208992,,,,,,,,,,,,,,,,,,,,,,
14,69994757,69995258,chr14-69994757-69995258,Stable,Stable,Stable,27,Ccar2,142906,,,,,,,,,,,,,,,,,,,,,,,,,,
15,55306393,55306894,chr15-55306393-55306894,Stable,Stable,Stable,27,Col14a1,856,,,,,,,,,,,,,,,,,,,,,,,,,,
2,148478271,148478772,chr2-148478271-148478772,Stable,Stable,Stable,27,Gzf1,202251,,,Napb,215213,,,,,,,,,,,,,,,,,,,,,,
17,80899531,80900032,chr17-80899531-80900032,Stable,Stable,Stable,27,Tmem178,44600,,,,,,,,,,,,,,,,,,,,,,,,,,
3,84155547,84156048,chr3-84155547-84156048,Stable,Stable,Stable,27,Trim2,4391,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11455605,11456469,chr12-11455605-11456469,Stable,Stable,Stable,27,Vsnl1,-130363,,,,,,,,,,,,,,,,,,,,,,,,,,
2,49840472,49840973,chr2-49840472-49840973,Stable,Closing,Stable,24,Lypd6b,-52784,,,Kif5c,-221174,Lypd6,225456,,,,,,,,,,,,,,,,,,,,
5,34573395,34574372,chr5-34573395-34574372,Stable,Opening,Stable,21,Grk4,86007,,,,,,,,,,,,,,,,,,,,,,,,,,
6,127887696,127888442,chr6-127887696-127888442,Stable,Opening,Stable,21,Prmt8,-198685,,,,,,,,,,,,,,,,,,,,,,,,,,
11,77686646,77687356,chr11-77686646-77687356,Stable,Opening,Stable,21,Sez6,243444,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20361806,20362646,chr10-20361806-20362646,Stable,Opening,Stable,21,Map7,-213335,,,,,,,,,,,,,,,,,,,,,,,,,,
11,60384775,60385444,chr11-60384775-60385444,Stable,Stable,Stable,27,Drc3,-31446,,,,,,,,,,,,,,,,,,,,,,,,,,
11,71995873,71996374,chr11-71995873-71996374,Stable,Stable,Stable,27,Slc13a5,245615,,,Wscd1,-245953,,,,,,,,,,,,,,,,,,,,,,
13,34066256,34066757,chr13-34066256-34066757,Stable,Stable,Stable,27,Bphl,-28659,,,,,,,,,,,,,,,,,,,,,,,,,,
14,48120368,48120869,chr14-48120368-48120869,Stable,Stable,Stable,27,Peli2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,88621882,88622723,chr3-88621882-88622723,Stable,Stable,Stable,27,Syt11,121977,,,Sema4a,-185923,,,,,,,,,,,,,,,,,,,,,,
3,152764633,152765134,chr3-152764633-152765134,Stable,Stable,Stable,27,St6galnac5,51947,,,,,,,,,,,,,,,,,,,,,,,,,,
2,180225480,180225981,chr2-180225480-180225981,Stable,Stable,Stable,27,Ss18l1,-182971,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28070873,28071774,chr5-28070873-28071774,Stable,Stable,Stable,27,Cnpy1,129045,,,,,,,,,,,,,,,,,,,,,,,,,,
10,62231022,62231523,chr10-62231022-62231523,Stable,Stable,Stable,27,Tspan15,-45626,,,,,,,,,,,,,,,,,,,,,,,,,,
10,93194767,93195268,chr10-93194767-93195268,Stable,Stable,Stable,27,Cdk17,-33892,,,,,,,,,,,,,,,,,,,,,,,,,,
11,118476668,118477169,chr11-118476668-118477169,Stable,Stable,Stable,27,Rbfox3,12593,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126314339,126314840,chr4-126314339-126314840,Stable,Closing,Stable,24,Ago4,174701,,,,,,,,,,,,,,,,,,,,,,,,,,
11,66046675,66047176,chr11-66046675-66047176,Stable,Closing,Stable,24,Dnah9,-215393,,,,,,,,,,,,,,,,,,,,,,,,,,
13,46349530,46350503,chr13-46349530-46350503,Stable,Opening,Stable,21,Rbm24,67931,,,,,,,,,,,,,,,,,,,,,,,,,,
4,148306340,148307115,chr4-148306340-148307115,Stable,Opening,Stable,21,Disp3,-66076,,,Fbxo2,-145719,Draxin,-207903,,,,,,,,,,,,,,,,,,,,
4,119320287,119320788,chr4-119320287-119320788,Stable,Stable,Stable,27,Ccdc30,1678,,,Rimkla,144495,,,,,,,,,,,,,,,,,,,,,,
2,130642490,130643167,chr2-130642490-130643167,Stable,Stable,Stable,27,4930402H24Rik,63033,,,,,,,,,,,,,,,,,,,,,,,,,,
11,96916288,96916789,chr11-96916288-96916789,Stable,Stable,Stable,27,Lrrc46,117813,,,,,,,,,,,,,,,,,,,,,,,,,,
4,45754948,45755449,chr4-45754948-45755449,Stable,Stable,Stable,27,Igfbpl1,54019,,,,,,,,,,,,,,,,,,,,,,,,,,
16,96539025,96539711,chr16-96539025-96539711,Stable,Stable,Stable,27,Dscam,51129,,,,,,,,,,,,,,,,,,,,,,,,,,
13,23574144,23574645,chr13-23574144-23574645,Stable,Stable,Stable,27,Hist1h1d,-20882,,,,,,,,,,,,,,,,,,,,,,,,,,
18,34779194,34779695,chr18-34779194-34779695,Stable,Stable,Stable,27,Egr1,80128,,,Nme5,-216560,,,,,,,,,,,,,,,,,,,,,,
9,15490693,15491194,chr9-15490693-15491194,Stable,Stable,Stable,27,Deup1,68670,,,,,,,,,,,,,,,,,,,,,,,,,,
2,181678724,181679225,chr2-181678724-181679225,Stable,Stable,Stable,27,Oprl1,35791,,,Myt1,84107,,,,,,,,,,,,,,,,,,,,,,
17,10583315,10583816,chr17-10583315-10583816,Stable,Closing,Stable,24,Pacrg,-180303,,,,,,,,,,,,,,,,,,,,,,,,,,
9,108189856,108190707,chr9-108189856-108190707,Stable,Opening,Stable,21,Bsn,-93834,,,,,,,,,,,,,,,,,,,,,,,,,,
13,76969252,76969952,chr13-76969252-76969952,Stable,Opening,Stable,21,2210408I21Rik,165588,,,,,,,,,,,,,,,,,,,,,,,,,,
16,55974224,55975098,chr16-55974224-55975098,Stable,Stable,Stable,27,Cep97,-74336,,,,,,,,,,,,,,,,,,,,,,,,,,
2,134786637,134787318,chr2-134786637-134787318,Stable,Stable,Stable,27,Tmx4,-192452,,,,,,,,,,,,,,,,,,,,,,,,,,
18,82405917,82407284,chr18-82405917-82407284,Stable,Stable,Stable,27,Mbp,67862,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14389169,14389781,chr5-14389169-14389781,Stable,Stable,Stable,27,Pclo,125137,,,,,,,,,,,,,,,,,,,,,,,,,,
11,31824600,31825101,chr11-31824600-31825101,Stable,Stable,Stable,27,Nsg2,175362,,,,,,,,,,,,,,,,,,,,,,,,,,
1,153594684,153595185,chr1-153594684-153595185,Stable,Stable,Stable,27,Npl,-91669,,,Rnasel,154241,,,,,,,,,,,,,,,,,,,,,,
19,27904602,27905103,chr19-27904602-27905103,Stable,Stable,Stable,27,Rfx3,-142881,,,,,,,,,,,,,,,,,,,,,,,,,,
2,180256966,180257467,chr2-180256966-180257467,Stable,Stable,Stable,27,Ss18l1,-214457,,,,,,,,,,,,,,,,,,,,,,,,,,
7,82410975,82411476,chr7-82410975-82411476,Stable,Stable,Stable,27,Saxo2,221484,,,Efl1,237138,,,,,,,,,,,,,,,,,,,,,,
14,70159036,70160003,chr14-70159036-70160003,Stable,Stable,Stable,27,Ccar2,-20872,,,,,,,,,,,,,,,,,,,,,,,,,,
15,82211566,82212562,chr15-82211566-82212562,Stable,Stable,Stable,27,3-Sep,56240,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41292998,41293499,chr10-41292998-41293499,Stable,Closing,Stable,24,Ppil6,196940,,,Ccdc162,245347,,,,,,,,,,,,,,,,,,,,,,
2,164177129,164177630,chr2-164177129-164177630,Stable,Closing,Stable,24,Slpi,176440,,,Matn4,211763,,,,,,,,,,,,,,,,,,,,,,
10,97565063,97565564,chr10-97565063-97565564,Stable,Closing,Stable,24,Dcn,-85454,,,,,,,,,,,,,,,,,,,,,,,,,,
16,91222435,91222936,chr16-91222435-91222936,Stable,Opening,Stable,21,Olig2,2521,,,Olig1,46836,,,,,,,,,,,,,,,,,,,,,,
14,47371631,47372132,chr14-47371631-47372132,Stable,Stable,Stable,27,Lgals3,-3880,,,,,,,,,,,,,,,,,,,,,,,,,,
9,44042937,44043438,chr9-44042937-44043438,Stable,Stable,Stable,27,Thy1,0,,,Usp2,23583,Abcg4,229750,,,,,,,,,,,,,,,,,,,,
15,97907741,97908770,chr15-97907741-97908770,Stable,Stable,Stable,27,Col2a1,66832,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6335400,6335901,chr19-6335400-6335901,Stable,Stable,Stable,27,Nrxn2,82830,,,,,,,,,,,,,,,,,,,,,,,,,,
10,126822453,126822954,chr10-126822453-126822954,Stable,Stable,Stable,27,9-Mar,232057,,,,,,,,,,,,,,,,,,,,,,,,,,
15,80172989,80173490,chr15-80172989-80173490,Stable,Stable,Stable,27,Syngr1,-81655,,,,,,,,,,,,,,,,,,,,,,,,,,
8,57356550,57357051,chr8-57356550-57357051,Stable,Stable,Stable,27,Scrg1,98872,,,,,,,,,,,,,,,,,,,,,,,,,,
16,44481610,44482111,chr16-44481610-44482111,Stable,Stable,Stable,27,Boc,2938,,,Cfap44,-86814,,,,,,,,,,,,,,,,,,,,,,
17,46102589,46103090,chr17-46102589-46103090,Stable,Stable,Stable,27,Rsph9,18945,,,,,,,,,,,,,,,,,,,,,,,,,,
1,138992465,138992966,chr1-138992465-138992966,Stable,Stable,Stable,27,Lhx9,-167279,,,Crb1,204090,,,,,,,,,,,,,,,,,,,,,,
11,117865855,117866356,chr11-117865855-117866356,Stable,Stable,Stable,27,Socs3,99723,,,Tnrc6c,-211566,,,,,,,,,,,,,,,,,,,,,,
17,8800798,8801512,chr17-8800798-8801512,Stable,Stable,Stable,27,1700010I14Rik,186821,,,,,,,,,,,,,,,,,,,,,,,,,,
13,58402122,58402623,chr13-58402122-58402623,Stable,Opening,Stable,21,Kif27,-114620,,,,,,,,,,,,,,,,,,,,,,,,,,
1,158489523,158490391,chr1-158489523-158490391,Stable,Opening,Stable,21,Astn1,-127250,,,Brinp2,-244254,,,,,,,,,,,,,,,,,,,,,,
12,72263245,72263746,chr12-72263245-72263746,Stable,Opening,Stable,21,Rtn1,-51493,,,,,,,,,,,,,,,,,,,,,,,,,,
1,138848538,138849039,chr1-138848538-138849039,Stable,Stable,Stable,27,Lhx9,-23352,,,,,,,,,,,,,,,,,,,,,,,,,,
10,29338554,29339055,chr10-29338554-29339055,Stable,Stable,Stable,27,9330159F19Rik,-126948,,,Gm49353,-139600,Soga3,-194715,,,,,,,,,,,,,,,,,,,,
17,44030852,44031353,chr17-44030852-44031353,Stable,Stable,Stable,27,Enpp5,47460,,,,,,,,,,,,,,,,,,,,,,,,,,
5,52535283,52535784,chr5-52535283-52535784,Stable,Stable,Stable,27,Lgi2,-1766,,,,,,,,,,,,,,,,,,,,,,,,,,
1,182081972,182082473,chr1-182081972-182082473,Stable,Stable,Stable,27,Enah,-185588,,,,,,,,,,,,,,,,,,,,,,,,,,
2,73278558,73279059,chr2-73278558-73279059,Stable,Stable,Stable,27,Sp9,-6633,,,,,,,,,,,,,,,,,,,,,,,,,,
5,142550828,142551329,chr5-142550828-142551329,Stable,Stable,Stable,27,Mmd2,11029,,,,,,,,,,,,,,,,,,,,,,,,,,
19,37111755,37112256,chr19-37111755-37112256,Stable,Stable,Stable,27,Cpeb3,-90464,,,,,,,,,,,,,,,,,,,,,,,,,,
8,117107504,117108082,chr8-117107504-117108082,Stable,Stable,Stable,27,1700030J22Rik,-137910,,,,,,,,,,,,,,,,,,,,,,,,,,
9,107355875,107356376,chr9-107355875-107356376,Stable,Stable,Stable,27,Zmynd10,190922,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90987572,90988283,chr6-90987572-90988283,Stable,Stable,Stable,27,Hdac11,168382,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22533025,22533526,chr9-22533025-22533526,Stable,Stable,Stable,27,Bbs9,-57310,,,9530077C05Rik,-121512,,,,,,,,,,,,,,,,,,,,,,
4,95788584,95789085,chr4-95788584-95789085,Stable,Stable,Stable,27,Hook1,178155,,,,,,,,,,,,,,,,,,,,,,,,,,
2,127507078,127507579,chr2-127507078-127507579,Stable,Opening,Stable,21,Mal,125647,,,Nphp1,233153,,,,,,,,,,,,,,,,,,,,,,
3,55474518,55475019,chr3-55474518-55475019,Stable,Opening,Stable,21,Nbea,150176,,,Dclk1,-232154,,,,,,,,,,,,,,,,,,,,,,
1,137091697,137092198,chr1-137091697-137092198,Stable,Stable,Stable,27,Nr5a2,-249126,,,,,,,,,,,,,,,,,,,,,,,,,,
5,112551784,112552285,chr5-112551784-112552285,Stable,Stable,Stable,27,Sez6l,-132633,,,Asphd2,-167430,,,,,,,,,,,,,,,,,,,,,,
6,29526643,29527144,chr6-29526643-29527144,Stable,Stable,Stable,27,Ahcyl2,240867,,,,,,,,,,,,,,,,,,,,,,,,,,
1,104613597,104614098,chr1-104613597-104614098,Stable,Closing,Stable,24,Cdh20,154431,,,,,,,,,,,,,,,,,,,,,,,,,,
2,102450493,102451384,chr2-102450493-102451384,Stable,Opening,Stable,21,Slc1a2,207275,,,,,,,,,,,,,,,,,,,,,,,,,,
8,69903084,69903585,chr8-69903084-69903585,Stable,Opening,Stable,21,Cilp2,-22715,,,Ncan,189500,,,,,,,,,,,,,,,,,,,,,,
7,107592614,107593115,chr7-107592614-107593115,Stable,Opening,Stable,21,Syt9,-221886,,,,,,,,,,,,,,,,,,,,,,,,,,
