Chr,Start,End,Peak-name,T1-vs-T0 Peak Status,T2-vs-T1 Peak Status,T2-vs-T0 Peak Status,Overall Trend,Gene symbol - closest DE gene,Distance to nearest DE gene,Peak class for CLOSEST DE gene,upstream or downstream,OTHER DE genes within 250kb,Distance to nearest DE gene,OTHER DE genes within 250kb,Distance to nearest DE gene,,
13,23710349,23710850,chr13-23710349-23710850,Stable,Stable,Stable,27,Hist1h3f,-166297,,,,,,,,
8,19141744,19142245,chr8-19141744-19142245,Stable,Closing,Stable,24,Xkr5,-209015,,,,,,,,
17,35918831,35919332,chr17-35918831-35919332,Stable,Stable,Stable,27,Ppp1r18,-53238,,,Mdc1,-77316,,,,
13,64162549,64163050,chr13-64162549-64163050,Stable,Stable,Stable,27,Zfp367,-29531,,,,,,,,
13,89521299,89521800,chr13-89521299-89521800,Stable,Stable,Stable,27,Vcan,133512,,,,,,,,
11,101479172,101479673,chr11-101479172-101479673,Stable,Stable,Stable,27,Brca1,9091,,,,,,,,
3,109351818,109352582,chr3-109351818-109352582,Stable,Stable,Stable,27,Slc25a24,-228669,,,,,,,,
2,109389830,109390331,chr2-109389830-109390331,Stable,Stable,Stable,27,Kif18a,-109092,,,,,,,,
16,49069505,49070006,chr16-49069505-49070006,Stable,Stable,Stable,27,Cip2a,-75320,,,,,,,,
3,108881815,108882316,chr3-108881815-108882316,Stable,Closing,Stable,24,Gpsm2,-203177,,,Slc25a24,240833,,,,
17,26138908,26139409,chr17-26138908-26139409,Stable,Opening,Stable,21,Nme4,-47174,,,,,,,,
8,84709120,84709621,chr8-84709120-84709621,Stable,Stable,Stable,27,Syce2,162490,,,,,,,,
7,102250185,102251118,chr7-102250185-102251118,Stable,Stable,Stable,27,Rrm1,190577,,,,,,,,
11,11884658,11885159,chr11-11884658-11885159,Stable,Stable,Stable,27,Grb10,45349,,,Fignl1,-97227,,,,
8,120570087,120570588,chr8-120570087-120570588,Stable,Stable,Stable,27,Gins2,8045,,,Cox4i1,97634,,,,
4,3712035,3712536,chr4-3712035-3712536,Stable,Stable,Stable,27,Plag1,188460,,,,,,,,
2,113823887,113824388,chr2-113823887-113824388,Stable,Opening,Stable,21,Arhgap11a,7104,,,Grem1,-77723,,,,
2,52262076,52262577,chr2-52262076-52262577,Stable,Opening,Stable,21,Tnfaip6,-224067,,,,,,,,
3,107278850,107279351,chr3-107278850-107279351,Stable,Stable,Stable,27,Slc16a4,11879,,,,,,,,
9,113803719,113804220,chr9-113803719-113804220,Stable,Stable,Stable,27,Pdcd6ip,-151975,,,,,,,,
13,15845765,15846266,chr13-15845765-15846266,Stable,Stable,Stable,27,Inhba,165585,,,,,,,,
12,51844786,51845287,chr12-51844786-51845287,Stable,Stable,Stable,27,Heatr5a,30584,,,,,,,,
7,112158090,112158591,chr7-112158090-112158591,Stable,Closing,Stable,24,Dkk3,-42073,,,Mical2,67265,,,,
3,87885493,87885994,chr3-87885493-87885994,Stable,Opening,Stable,21,Iqgap3,195977,,,,,,,,
7,84128686,84129187,chr7-84128686-84129187,Stable,Stable,Stable,27,Tlnrd1,-248813,,,,,,,,
3,100703212,100703713,chr3-100703212-100703713,Stable,Stable,Stable,27,Ttf2,235147,,,,,,,,
4,40908121,40908622,chr4-40908121-40908622,Stable,Stable,Stable,27,B4galt1,-103519,,,,,,,,
7,48881606,48882107,chr7-48881606-48882107,Stable,Stable,Stable,27,E2f8,-15177,,,,,,,,
5,138194247,138194748,chr5-138194247-138194748,Stable,Stable,Stable,27,Mcm7,-29664,,,,,,,,
9,106226033,106226534,chr9-106226033-106226534,Stable,Stable,Stable,27,Parp3,243788,,,,,,,,
16,95463772,95464273,chr16-95463772-95464273,Stable,Stable,Stable,27,Ets2,237802,,,,,,,,
3,135165595,135166096,chr3-135165595-135166096,Stable,Stable,Stable,27,Cenpe,46441,,,,,,,,
3,137512784,137513372,chr3-137512784-137513372,Stable,Stable,Stable,27,Ddit4l,108240,,,,,,,,
12,37235975,37236476,chr12-37235975-37236476,Stable,Closing,Stable,24,Meox2,-127435,,,,,,,,
3,118664216,118664717,chr3-118664216-118664717,Stable,Stable,Stable,27,Dpyd,-102087,,,,,,,,
9,83962260,83962927,chr9-83962260-83962927,Stable,Stable,Stable,27,Ttk,-127571,,,,,,,,
8,104219141,104219642,chr8-104219141-104219642,Stable,Stable,Stable,27,Cklf,31219,,,,,,,,
3,36449240,36449741,chr3-36449240-36449741,Stable,Closing,Stable,24,Ccna2,115124,,,,,,,,
2,19715714,19716215,chr2-19715714-19716215,Stable,Stable,Stable,27,Etl4,193565,,,,,,,,
4,57295035,57295536,chr4-57295035-57295536,Stable,Stable,Stable,27,Pakap,138711,,,,,,,,
9,92773058,92773559,chr9-92773058-92773559,Stable,Stable,Stable,27,Plod2,-230835,,,,,,,,
5,30154626,30155656,chr5-30154626-30155656,Stable,Stable,Stable,27,Tyms,-96424,,,,,,,,
2,19716889,19717390,chr2-19716889-19717390,Stable,Stable,Stable,27,Etl4,192390,,,,,,,,
11,106999112,106999884,chr11-106999112-106999884,Stable,Opening,Stable,21,Kpna2,-10483,,,,,,,,
18,61013752,61014253,chr18-61013752-61014253,Stable,Stable,Stable,27,Slc26a2,178666,,,,,,,,
4,116150062,116151095,chr4-116150062-116151095,Stable,Stable,Stable,27,Rad54l,-55798,,,,,,,,
2,156774890,156775781,chr2-156774890-156775781,Stable,Stable,Stable,27,Dsn1,219484,,,,,,,,
4,123411996,123412497,chr4-123411996-123412497,Stable,Stable,Stable,27,Macf1,-62363,,,,,,,,
1,63113043,63113544,chr1-63113043-63113544,Stable,Stable,Stable,27,Eef1b2,63281,,,,,,,,
8,18924357,18924991,chr8-18924357-18924991,Stable,Stable,Stable,27,Xkr5,7738,,,,,,,,
17,71310591,71311092,chr17-71310591-71311092,Stable,Stable,Stable,27,Ndc80,185008,,,,,,,,
7,66128156,66128657,chr7-66128156-66128657,Stable,Stable,Stable,27,Lrrk1,98255,,,,,,,,
2,110504037,110504538,chr2-110504037-110504538,Stable,Closing,Stable,24,Ano3,150663,,,,,,,,
9,90084947,90085448,chr9-90084947-90085448,Stable,Stable,Stable,27,Morf4l1,6217,,,,,,,,
3,152346747,152347248,chr3-152346747-152347248,Stable,Stable,Stable,27,Nexn,-109765,,,,,,,,
7,66222691,66223192,chr7-66222691-66223192,Stable,Stable,Stable,27,Lrrk1,3720,,,,,,,,
7,31208215,31208716,chr7-31208215-31208716,Stable,Stable,Stable,27,Scn1b,-91691,,,,,,,,
15,102721929,102722430,chr15-102721929-102722430,Stable,Stable,Stable,27,Rpl39-ps,-86891,,,,,,,,
15,98969438,98970198,chr15-98969438-98970198,Stable,Stable,Stable,27,Troap,104377,,,,,,,,
4,13876016,13876517,chr4-13876016-13876517,Stable,Stable,Stable,27,Runx1t1,-132580,,,,,,,,
7,112280408,112280909,chr7-112280408-112280909,Stable,Stable,Stable,27,Mical2,-54552,,,Dkk3,-164391,,,,
16,17727191,17727692,chr16-17727191-17727692,Stable,Stable,Stable,27,Med15,-75983,,,,,,,,
11,40850697,40851198,chr11-40850697-40851198,Stable,Stable,Stable,27,Nudcd2,-117030,,,Hmmr,-149302,,,,
9,64498916,64499417,chr9-64498916-64499417,Stable,Opening,Stable,21,Tipin,-217335,,,,,,,,
2,128166709,128167210,chr2-128166709-128167210,Stable,Stable,Stable,27,Bcl2l11,-40671,,,,,,,,
12,4558593,4559094,chr12-4558593-4559094,Stable,Stable,Stable,27,Itsn2,33544,,,,,,,,
5,72817425,72817926,chr5-72817425-72817926,Stable,Stable,Stable,27,Nipal1,-169630,,,,,,,,
3,129199771,129200272,chr3-129199771-129200272,Stable,Stable,Stable,27,Enpep,68903,,,,,,,,
13,23401430,23402129,chr13-23401430-23402129,Stable,Closing,Stable,24,Hist1h3f,141923,,,,,,,,
3,68821875,68822376,chr3-68821875-68822376,Stable,Opening,Stable,21,Smc4,182362,,,Trim59,212912,,,,
8,13464317,13464818,chr8-13464317-13464818,Stable,Stable,Stable,27,Rasa3,102130,,,,,,,,
13,51617635,51618136,chr13-51617635-51618136,Stable,Stable,Stable,27,Cks2,27096,,,,,,,,
12,25181287,25181788,chr12-25181287-25181788,Stable,Stable,Stable,27,Kidins220,-206362,,,,,,,,
1,160832852,160833353,chr1-160832852-160833353,Stable,Stable,Stable,27,Cenpl,237360,,,,,,,,
14,25487998,25488499,chr14-25487998-25488499,Stable,Stable,Stable,27,Zcchc24,223143,,,,,,,,
4,130047566,130048067,chr4-130047566-130048067,Stable,Stable,Stable,27,Ptp4a2,-236347,,,,,,,,
3,108433465,108433966,chr3-108433465-108433966,Stable,Opening,Stable,21,Gpsm2,244672,,,,,,,,
13,64003006,64003507,chr13-64003006-64003507,Stable,Stable,Stable,27,Zfp367,129511,,,,,,,,
17,26009403,26010012,chr17-26009403-26010012,Stable,Stable,Stable,27,Nme4,81722,,,,,,,,
11,73198983,73199484,chr11-73198983-73199484,Stable,Stable,Stable,27,Haspin,-63498,,,,,,,,
1,55026229,55026730,chr1-55026229-55026730,Stable,Stable,Stable,27,Hspe1,61402,,,,,,,,
16,14371206,14371707,chr16-14371206-14371707,Stable,Stable,Stable,27,Nde1,-207931,,,,,,,,
7,29844566,29845067,chr7-29844566-29845067,Stable,Stable,Stable,27,Zfp568,138888,,,,,,,,
10,91199271,91199948,chr10-91199271-91199948,Stable,Closing,Stable,24,Tmpo,-51700,,,,,,,,
4,108350755,108351256,chr4-108350755-108351256,Stable,Closing,Stable,24,Orc1,228167,,,,,,,,
17,67602527,67603028,chr17-67602527-67603028,Stable,Opening,Stable,21,Arhgap28,239685,,,,,,,,
7,101917975,101918476,chr7-101917975-101918476,Stable,Opening,Stable,21,Numa1,15635,,,,,,,,
16,22161353,22162544,chr16-22161353-22162544,Stable,Stable,Stable,27,Igf2bp2,-102344,,,,,,,,
13,24576558,24577059,chr13-24576558-24577059,Stable,Stable,Stable,27,Gmnn,174786,,,,,,,,
3,118561925,118562701,chr3-118561925-118562701,Stable,Stable,Stable,27,Dpyd,0,,,,,,,,
7,67973238,67973739,chr7-67973238-67973739,Stable,Stable,Stable,27,Igf1r,-20411,,,,,,,,
18,66284148,66284649,chr18-66284148-66284649,Stable,Opening,Stable,21,Pmaip1,173884,,,,,,,,
2,84186165,84186666,chr2-84186165-84186666,Stable,Opening,Stable,21,Calcrl,143960,,,Tfpi,246189,,,,
19,5851416,5851917,chr19-5851416-5851917,Stable,Stable,Stable,27,Ehbp1l1,-144040,,,,,,,,
2,113535002,113536032,chr2-113535002-113536032,Stable,Stable,Stable,27,Grem1,210132,,,,,,,,
1,193351495,193351996,chr1-193351495-193351996,Stable,Closing,Stable,24,Irf6,-198384,,,,,,,,
16,10394867,10395368,chr16-10394867-10395368,Stable,Stable,Stable,27,Atf7ip2,-202155,,,,,,,,
15,98993651,98994152,chr15-98993651-98994152,Stable,Stable,Stable,27,Troap,80423,,,,,,,,
4,40873967,40874468,chr4-40873967-40874468,Stable,Stable,Stable,27,B4galt1,-69365,,,,,,,,
4,11850953,11851454,chr4-11850953-11851454,Stable,Stable,Stable,27,Gem,-146496,,,,,,,,
14,69236025,69236526,chr14-69236025-69236526,Stable,Stable,Stable,27,Nkx3-1,-45387,,,,,,,,
2,75704147,75704648,chr2-75704147-75704648,Stable,Stable,Stable,27,Hnrnpa3,-44886,,,Agps,127529,,,,
3,89228024,89228525,chr3-89228024-89228525,Stable,Opening,Stable,21,Fam189b,-44881,,,,,,,,
4,86555001,86555610,chr4-86555001-86555610,Stable,Opening,Stable,21,Haus6,23245,,,,,,,,
13,74113778,74114279,chr13-74113778-74114279,Stable,Stable,Stable,27,Trip13,-202431,,,,,,,,
11,40469237,40469738,chr11-40469237-40469738,Stable,Opening,Stable,21,Hmmr,231657,,,,,,,,
15,56616242,56616743,chr15-56616242-56616743,Stable,Stable,Stable,27,Has2,48884,,,,,,,,
10,82629529,82630030,chr10-82629529-82630030,Stable,Stable,Stable,27,1190007I07Rik,-9678,,,,,,,,
3,61400824,61401325,chr3-61400824-61401325,Stable,Stable,Stable,27,Rap2b,-39186,,,,,,,,
7,92768781,92769282,chr7-92768781-92769282,Stable,Stable,Stable,27,Ddias,88243,,,,,,,,
9,20830849,20831350,chr9-20830849-20831350,Stable,Stable,Stable,27,Dnmt1,75859,,,,,,,,
14,86489484,86489985,chr14-86489484-86489985,Stable,Stable,Stable,27,Diaph3,165382,,,,,,,,
16,24394032,24394766,chr16-24394032-24394766,Stable,Stable,Stable,27,Lpp,-525,,,,,,,,
2,71775173,71775674,chr2-71775173-71775674,Stable,Stable,Stable,27,Itga6,-29557,,,Pdk1,97550,,,,
18,66243296,66243797,chr18-66243296-66243797,Stable,Stable,Stable,27,Pmaip1,214736,,,,,,,,
19,37881609,37882110,chr19-37881609-37882110,Stable,Stable,Stable,27,Myof,16926,,,Cep55,172901,,,,
4,13742628,13743129,chr4-13742628-13743129,Stable,Stable,Stable,27,Runx1t1,307,,,,,,,,
2,35611533,35612034,chr2-35611533-35612034,Stable,Stable,Stable,27,Ggta1,-211354,,,,,,,,
12,17089873,17090374,chr12-17089873-17090374,Stable,Stable,Stable,27,Pqlc3,-101225,,,,,,,,
19,6452109,6452610,chr19-6452109-6452610,Stable,Opening,Stable,21,Men1,-117130,,,,,,,,
11,80300798,80302038,chr11-80300798-80302038,Stable,Stable,Stable,27,Atad5,-211398,,,,,,,,
6,83185009,83185510,chr6-83185009-83185510,Stable,Stable,Stable,27,Mob1a,140506,,,,,,,,
11,90259006,90259507,chr11-90259006-90259507,Stable,Closing,Stable,24,Tmem100,-228658,,,,,,,,
3,61308773,61309274,chr3-61308773-61309274,Stable,Closing,Stable,24,Rap2b,52364,,,,,,,,
9,83956884,83957385,chr9-83956884-83957385,Stable,Opening,Stable,21,Ttk,-122195,,,,,,,,
2,157091972,157092473,chr2-157091972-157092473,Stable,Stable,Stable,27,Rbl1,53420,,,Dsn1,-96707,,,,
17,68019413,68019914,chr17-68019413-68019914,Stable,Stable,Stable,27,Arhgap28,-176700,,,,,,,,
1,162792589,162793090,chr1-162792589-162793090,Stable,Stable,Stable,27,Prrc2c,-121864,,,,,,,,
17,34101418,34101919,chr17-34101418-34101919,Stable,Stable,Stable,27,Kifc1,-225759,,,,,,,,
4,89040782,89041283,chr4-89040782-89041283,Stable,Stable,Stable,27,Mtap,95839,,,,,,,,
7,68070525,68071026,chr7-68070525-68071026,Stable,Stable,Stable,27,Igf1r,-117698,,,,,,,,
6,33248790,33249291,chr6-33248790-33249291,Stable,Stable,Stable,27,Exoc4,0,,,,,,,,
7,114873624,114874545,chr7-114873624-114874545,Stable,Stable,Stable,27,Gm15500,-168407,,,,,,,,
11,48823575,48824076,chr11-48823575-48824076,Stable,Stable,Stable,27,Tgtp2,233118,,,,,,,,
10,84755723,84756224,chr10-84755723-84756224,Stable,Opening,Stable,21,Ckap4,-229418,,,,,,,,
19,5731465,5731966,chr19-5731465-5731966,Stable,Stable,Stable,27,Ehbp1l1,-24089,,,,,,,,
8,10960378,10960879,chr8-10960378-10960879,Stable,Stable,Stable,27,Col4a1,237544,,,,,,,,
17,56134517,56135018,chr17-56134517-56135018,Stable,Stable,Stable,27,Uhrf1,168303,,,,,,,,
11,117810352,117810853,chr11-117810352-117810853,Stable,Stable,Stable,27,Birc5,38398,,,,,,,,
14,57921648,57922149,chr14-57921648-57922149,Stable,Stable,Stable,27,Zdhhc20,-88945,,,Ska3,-115087,,,,
2,154942972,154943473,chr2-154942972-154943473,Stable,Stable,Stable,27,Ahcy,115837,,,,,,,,
14,20893856,20894357,chr14-20893856-20894357,Stable,Stable,Stable,27,Vcl,35041,,,,,,,,
1,183113513,183114014,chr1-183113513-183114014,Stable,Closing,Stable,24,Disp1,-27247,,,,,,,,
8,33608752,33609253,chr8-33608752-33609253,Stable,Stable,Stable,27,Tex15,-92014,,,,,,,,
13,15620927,15621428,chr13-15620927-15621428,Stable,Stable,Stable,27,Gli3,-157692,,,,,,,,
4,129742219,129742720,chr4-129742219-129742720,Stable,Stable,Stable,27,Ptp4a2,68499,,,,,,,,
11,101095240,101095835,chr11-101095240-101095835,Stable,Stable,Stable,27,Stat3,-210142,,,,,,,,
14,46885269,46886268,chr14-46885269-46886268,Stable,Stable,Stable,27,Cdkn3,-124728,,,,,,,,
6,112490705,112491206,chr6-112490705-112491206,Stable,Stable,Stable,27,Rad18,128644,,,,,,,,
2,18050480,18050981,chr2-18050480-18050981,Stable,Stable,Stable,27,Skida1,-9804,,,,,,,,
14,55885334,55886199,chr14-55885334-55886199,Stable,Stable,Stable,27,Nynrin,-31324,,,,,,,,
14,67716387,67716888,chr14-67716387-67716888,Stable,Stable,Stable,27,Kctd9,-450,,,Cdca2,-40056,,,,
1,153598742,153599243,chr1-153598742-153599243,Stable,Opening,Stable,21,Dhx9,-142984,,,,,,,,
1,93267136,93267637,chr1-93267136-93267637,Stable,Stable,Stable,27,Pask,41133,,,,,,,,
10,44118387,44118988,chr10-44118387-44118988,Stable,Stable,Stable,27,Qrsl1,-244199,,,,,,,,
11,48871216,48871717,chr11-48871216-48871717,Stable,Stable,Stable,27,Tgtp2,185477,,,,,,,,
10,17861005,17861506,chr10-17861005-17861506,Stable,Stable,Stable,27,Abracl,149754,,,,,,,,
18,66252883,66253384,chr18-66252883-66253384,Stable,Stable,Stable,27,Pmaip1,205149,,,,,,,,
15,93227556,93228057,chr15-93227556-93228057,Stable,Stable,Stable,27,Gxylt1,11685,,,,,,,,
9,56234626,56235127,chr9-56234626-56235127,Stable,Closing,Stable,24,Peak1,-33500,,,,,,,,
9,21791799,21792300,chr9-21791799-21792300,Stable,Closing,Stable,24,Kank2,-25015,,,,,,,,
10,4046626,4047518,chr10-4046626-4047518,Stable,Stable,Stable,27,Akap12,218862,,,,,,,,
7,48835072,48835573,chr7-48835072-48835573,Stable,Stable,Stable,27,E2f8,30856,,,,,,,,
18,66471396,66471897,chr18-66471396-66471897,Stable,Stable,Stable,27,Pmaip1,-12863,,,,,,,,
1,172011987,172012488,chr1-172011987-172012488,Stable,Stable,Stable,27,Copa,70041,,,,,,,,
1,105843477,105843978,chr1-105843477-105843978,Stable,Stable,Stable,27,Tnfrsf11a,-62759,,,,,,,,
8,75137509,75138010,chr8-75137509-75138010,Stable,Stable,Stable,27,Mcm5,-27940,,,,,,,,
3,147063672,147064355,chr3-147063672-147064355,Stable,Stable,Stable,27,Gm10288,-224861,,,,,,,,
4,62756746,62757247,chr4-62756746-62757247,Stable,Stable,Stable,27,Zfp618,208326,,,,,,,,
8,104250782,104251283,chr8-104250782-104251283,Stable,Stable,Stable,27,Cklf,0,,,,,,,,
17,56425491,56425992,chr17-56425491-56425992,Stable,Stable,Stable,27,Uhrf1,-122170,,,,,,,,
17,83214424,83215339,chr17-83214424-83215339,Stable,Stable,Stable,27,Eml4,135592,,,,,,,,
2,60801149,60801650,chr2-60801149-60801650,Stable,Stable,Stable,27,Rbms1,-50956,,,,,,,,
5,86186750,86187251,chr5-86186750-86187251,Stable,Stable,Stable,27,Uba6,-77463,,,,,,,,
6,112510328,112510829,chr6-112510328-112510829,Stable,Stable,Stable,27,Rad18,109021,,,,,,,,
10,68672309,68672810,chr10-68672309-68672810,Stable,Closing,Stable,24,Tmem26,50836,,,,,,,,
16,52383439,52383940,chr16-52383439-52383940,Stable,Closing,Stable,24,Alcam,-134443,,,,,,,,
19,6504274,6504775,chr19-6504274-6504775,Stable,Opening,Stable,21,Men1,-169295,,,,,,,,
11,29705479,29705980,chr11-29705479-29705980,Stable,Stable,Stable,27,Rps27a,-159633,,,,,,,,
4,11550051,11550552,chr4-11550051-11550552,Stable,Stable,Stable,27,Rad54b,8370,,,Fsbp,29113,Gem,153905,,
18,11954378,11954879,chr18-11954378-11954879,Stable,Stable,Stable,27,Riok3,173862,,,,,,,,
2,113585762,113586263,chr2-113585762-113586263,Stable,Stable,Stable,27,Grem1,159901,,,Arhgap11a,245229,,,,
7,70590140,70590641,chr7-70590140-70590641,Stable,Stable,Stable,27,Nr2f2,-238196,,,,,,,,
2,60418024,60418525,chr2-60418024-60418525,Stable,Opening,Stable,21,Ly75,-125921,,,,,,,,
6,72647113,72647816,chr6-72647113-72647816,Stable,Stable,Stable,27,Tcf7l1,-20735,,,,,,,,
13,23518277,23518778,chr13-23518277-23518778,Stable,Stable,Stable,27,Hist1h3f,25274,,,,,,,,
1,171250269,171250770,chr1-171250269-171250770,Stable,Stable,Stable,27,Adamts4,0,,,,,,,,
2,152933407,152933908,chr2-152933407-152933908,Stable,Stable,Stable,27,Tpx2,-85443,,,,,,,,
10,34281359,34281860,chr10-34281359-34281860,Stable,Stable,Stable,27,Frk,201539,,,,,,,,
17,32179907,32180408,chr17-32179907-32180408,Stable,Stable,Stable,27,Notch3,-59087,,,,,,,,
2,137153749,137154250,chr2-137153749-137154250,Stable,Stable,Stable,27,Jag1,-72293,,,,,,,,
10,22273265,22273766,chr10-22273265-22273766,Stable,Stable,Stable,27,Raet1e,-114696,,,,,,,,
3,38220332,38221252,chr3-38220332-38221252,Stable,Stable,Stable,27,Ankrd50,228007,,,,,,,,
14,25735000,25735669,chr14-25735000-25735669,Stable,Stable,Stable,27,Zcchc24,-23358,,,,,,,,
2,110839794,110840295,chr2-110839794-110840295,Stable,Stable,Stable,27,Ano3,-184593,,,,,,,,
9,103524593,103525218,chr9-103524593-103525218,Stable,Stable,Stable,27,Cdv3,-171499,,,Topbp1,-219378,,,,
6,112489274,112490257,chr6-112489274-112490257,Stable,Stable,Stable,27,Rad18,129593,,,,,,,,
2,71655801,71656302,chr2-71655801-71656302,Stable,Stable,Stable,27,Itga6,89314,,,Pdk1,216922,,,,
12,85613987,85614488,chr12-85613987-85614488,Stable,Stable,Stable,27,Batf,72181,,,,,,,,
7,66450561,66451062,chr7-66450561-66451062,Stable,Stable,Stable,27,Lrrk1,-223649,,,,,,,,
1,171220895,171221396,chr1-171220895-171221396,Stable,Stable,Stable,27,Adamts4,29025,,,,,,,,
7,45395559,45396060,chr7-45395559-45396060,Stable,Stable,Stable,27,Tead2,-179806,,,,,,,,
7,70351237,70351738,chr7-70351237-70351738,Stable,Stable,Stable,27,Nr2f2,206,,,,,,,,
12,110888540,110889041,chr12-110888540-110889041,Stable,Stable,Stable,27,Cinp,-15930,,,,,,,,
16,56517962,56518792,chr16-56517962-56518792,Stable,Stable,Stable,27,Abi3bp,-40084,,,,,,,,
5,24483297,24483798,chr5-24483297-24483798,Stable,Stable,Stable,27,Chpf2,102943,,,,,,,,
10,22402422,22402923,chr10-22402422-22402923,Stable,Stable,Stable,27,Raet1e,-243853,,,,,,,,
2,105432936,105433437,chr2-105432936-105433437,Stable,Stable,Stable,27,Rcn1,-46645,,,,,,,,
5,127242257,127242758,chr5-127242257-127242758,Stable,Stable,Stable,27,Tmem132c,-449,,,,,,,,
16,87667517,87668018,chr16-87667517-87668018,Stable,Stable,Stable,27,Bach1,30927,,,,,,,,
6,127133502,127134364,chr6-127133502-127134364,Stable,Opening,Stable,21,Ccnd2,-8340,,,Rad51ap1,-210452,,,,
2,71545935,71546907,chr2-71545935-71546907,Stable,Stable,Stable,27,Hat1,-156977,,,Itga6,198709,,,,
11,11788516,11789017,chr11-11788516-11789017,Stable,Stable,Stable,27,Fignl1,-1085,,,Grb10,141491,,,,
11,102455647,102456581,chr11-102455647-102456581,Stable,Stable,Stable,27,Fzd2,147815,,,,,,,,
19,6383778,6384542,chr19-6383778-6384542,Stable,Stable,Stable,27,Men1,-48799,,,,,,,,
11,80141783,80142284,chr11-80141783-80142284,Stable,Stable,Stable,27,Atad5,-52383,,,,,,,,
17,25875047,25875806,chr17-25875047-25875806,Stable,Stable,Stable,27,Nme4,215928,,,,,,,,
14,46984607,46985108,chr14-46984607-46985108,Stable,Stable,Stable,27,Cdkn3,-224066,,,,,,,,
1,190682104,190682605,chr1-190682104-190682605,Stable,Stable,Stable,27,Rps6kc1,17597,,,,,,,,
13,43774093,43774594,chr13-43774093-43774594,Stable,Stable,Stable,27,Cd83,10181,,,,,,,,
8,13494093,13494594,chr8-13494093-13494594,Stable,Stable,Stable,27,Rasa3,72354,,,,,,,,
11,119034128,119034629,chr11-119034128-119034629,Stable,Stable,Stable,27,Cbx2,-11166,,,,,,,,
7,127968063,127968564,chr7-127968063-127968564,Stable,Stable,Stable,27,Fus,-606,,,,,,,,
2,125704841,125705342,chr2-125704841-125705342,Stable,Opening,Stable,21,Eid1,-31746,,,,,,,,
3,89101798,89102299,chr3-89101798-89102299,Stable,Stable,Stable,27,Fam189b,80844,,,,,,,,
10,91187808,91188309,chr10-91187808-91188309,Stable,Stable,Stable,27,Tmpo,-40237,,,,,,,,
15,6574245,6574746,chr15-6574245-6574746,Stable,Stable,Stable,27,Rictor,133633,,,,,,,,
7,144635966,144636467,chr7-144635966-144636467,Stable,Stable,Stable,27,Ano1,-47417,,,Cttn,-200233,,,,
11,78060263,78060764,chr11-78060263-78060764,Stable,Stable,Stable,27,Spag5,240765,,,,,,,,
13,113682836,113683337,chr13-113682836-113683337,Stable,Stable,Stable,27,Snx18,-90657,,,,,,,,
2,152544579,152545080,chr2-152544579-152545080,Stable,Stable,Stable,27,Zcchc3,-132624,,,,,,,,
13,64318280,64318781,chr13-64318280-64318781,Stable,Stable,Stable,27,Zfp367,-185262,,,,,,,,
13,3680852,3681353,chr13-3680852-3681353,Stable,Stable,Stable,27,Net1,200665,,,,,,,,
7,142660475,142661326,chr7-142660475-142661326,Stable,Stable,Stable,27,Lsp1,-199666,,,,,,,,
3,129421751,129422252,chr3-129421751-129422252,Stable,Stable,Stable,27,Enpep,-152576,,,,,,,,
7,28208867,28209434,chr7-28208867-28209434,Stable,Stable,Stable,27,Rps16,141218,,,,,,,,
1,169439637,169440138,chr1-169439637-169440138,Stable,Opening,Stable,21,Nuf2,57796,,,,,,,,
8,122677500,122678001,chr8-122677500-122678001,Stable,Stable,Stable,27,Cdt1,-109485,,,Piezo1,-195802,,,,
